JAMB_Score,Study_Hours_Per_Week,Attendance_Rate,Teacher_Quality,Distance_To_School,School_Type,School_Location,Extra_Tutorials,Access_To_Learning_Materials,Parent_Involvement,IT_Knowledge,Student_ID,Age,Gender,Socioeconomic_Status,Parent_Education_Level,Assignments_Completed,Study_Efficiency,School_Quality_Index,Engagement_Level,Distance_Barrier
174,4,81,3,9.6,Public,Urban,Yes,Yes,High,Low,2739,18,Female,Low,,1,43.5,2.1999999999999997,6.05,0.09433962264150944
237,25,94,2,15.6,Public,Rural,No,Yes,Medium,High,2740,16,Female,High,Tertiary,1,9.48,1.6,4.7,0.06024096385542168
210,22,92,1,14.0,Public,Rural,Yes,Yes,Low,High,2741,17,Female,High,Primary,1,9.545454545454545,1.0,5.6,0.06666666666666667
139,23,80,2,5.6,Public,Rural,Yes,Yes,Low,Medium,2742,17,Male,Low,Secondary,2,6.043478260869565,1.6,5.0,0.15151515151515152
234,25,76,2,8.4,Public,Urban,Yes,Yes,Medium,Medium,2743,22,Female,High,Secondary,2,9.36,1.6,4.8,0.10638297872340426
218,22,90,4,12.4,Public,Urban,No,Yes,High,Medium,2744,19,Female,High,Tertiary,3,9.909090909090908,2.8,5.5,0.07462686567164178
187,31,90,3,13.4,Public,Rural,Yes,Yes,High,Medium,2745,17,Male,Medium,Secondary,2,6.032258064516129,2.1999999999999997,6.5,0.06944444444444445
161,7,90,4,7.0,Public,Urban,No,Yes,High,Medium,2746,18,Female,Medium,Secondary,1,23.0,2.8,5.5,0.125
124,20,84,2,9.4,Public,Urban,No,Yes,Low,Low,2747,21,Female,Low,,2,6.2,1.6,4.2,0.09615384615384615
292,14,89,4,14.9,Private,Urban,No,No,High,High,2748,17,Male,Medium,Tertiary,1,20.857142857142858,2.4,5.45,0.06289308176100629
115,7,90,5,20.0,Public,Urban,No,No,Medium,Low,2749,15,Male,Medium,Tertiary,1,16.428571428571427,3.0,4.5,0.047619047619047616
118,4,81,2,1.0,Private,Urban,No,No,Low,Low,2750,19,Male,High,Primary,1,29.5,1.2,4.05,0.5
124,23,77,3,16.8,Public,Rural,Yes,Yes,Medium,Low,2751,20,Female,Low,,1,5.391304347826087,2.1999999999999997,4.85,0.056179775280898875
172,19,82,3,7.3,Public,Urban,Yes,No,Medium,High,2752,15,Male,High,Secondary,2,9.052631578947368,1.7999999999999998,5.1,0.12048192771084336
118,15,64,1,2.9,Public,Urban,Yes,Yes,Medium,Medium,2753,18,Male,Low,Primary,1,7.866666666666666,1.0,4.2,0.25641025641025644
215,13,85,3,8.8,Private,Urban,Yes,Yes,High,High,2754,15,Female,High,Secondary,1,16.53846153846154,2.1999999999999997,6.25,0.1020408163265306
217,20,94,3,12.6,Public,Urban,Yes,No,Low,Low,2755,20,Female,Medium,Primary,2,10.85,1.7999999999999998,5.7,0.07352941176470588
144,10,86,2,17.6,Public,Rural,Yes,No,Medium,Medium,2756,18,Female,Medium,Secondary,1,14.4,1.2,5.3,0.05376344086021505
169,23,98,2,17.4,Public,Rural,Yes,Yes,Medium,Low,2757,19,Male,High,Primary,1,7.3478260869565215,1.6,5.9,0.05434782608695653
147,8,80,3,8.4,Public,Rural,No,Yes,High,High,2758,20,Male,Low,Secondary,1,18.375,2.1999999999999997,5.0,0.10638297872340426
230,36,92,2,2.0,Public,Urban,No,No,Low,Medium,2759,16,Male,High,Secondary,3,6.388888888888889,1.2,4.6,0.3333333333333333
229,9,95,5,11.4,Private,Urban,Yes,Yes,High,Medium,2760,15,Female,High,Tertiary,1,25.444444444444443,3.4,6.75,0.08064516129032258
117,8,100,2,13.4,Public,Urban,No,Yes,Low,Low,2761,19,Female,Medium,,1,14.625,1.6,5.0,0.06944444444444445
208,38,88,2,6.1,Public,Urban,Yes,Yes,Low,Medium,2762,16,Male,Medium,Tertiary,5,5.473684210526316,1.6,5.4,0.14084507042253522
103,10,70,2,14.3,Private,Rural,No,No,Low,Medium,2763,22,Female,Low,Secondary,1,10.3,1.2,3.5,0.06535947712418301
108,2,88,2,9.3,Public,Rural,Yes,Yes,Low,Medium,2764,18,Male,Low,Tertiary,1,54.0,1.6,5.4,0.0970873786407767
125,17,99,4,10.3,Public,Urban,No,Yes,High,Medium,2765,18,Female,Medium,Primary,1,7.352941176470588,2.8,5.95,0.08849557522123894
115,10,78,1,12.7,Public,Rural,Yes,Yes,Low,Medium,2766,16,Male,Low,Primary,1,11.5,1.0,4.9,0.07299270072992702
151,10,91,2,10.3,Public,Urban,No,No,Low,Medium,2767,20,Female,Low,Secondary,2,15.1,1.2,4.55,0.08849557522123894
104,4,92,2,1.7,Public,Urban,Yes,No,Low,High,2768,22,Male,Low,Primary,1,26.0,1.2,5.6,0.37037037037037035
117,40,90,3,7.5,Public,Rural,Yes,Yes,Low,Low,2769,20,Male,Medium,Tertiary,2,2.925,2.1999999999999997,5.5,0.11764705882352941
192,19,87,2,4.2,Private,Rural,No,Yes,Low,Low,2770,19,Male,Medium,Tertiary,1,10.105263157894736,1.6,4.35,0.1923076923076923
141,0,76,1,15.0,Public,Rural,No,No,High,Medium,2771,21,Female,Medium,Secondary,1,1410.0,0.6,4.8,0.0625
160,32,83,2,4.5,Private,Rural,No,Yes,Medium,Low,2772,16,Female,Low,Secondary,4,5.0,1.6,4.15,0.18181818181818182
107,20,84,2,7.4,Public,Urban,Yes,Yes,Medium,Low,2773,15,Female,Low,Primary,1,5.35,1.6,5.2,0.11904761904761904
162,12,92,2,17.8,Public,Urban,No,No,Medium,Low,2774,22,Female,Medium,Secondary,1,13.5,1.2,4.6,0.05319148936170213
208,14,90,2,6.9,Public,Urban,Yes,Yes,Medium,Medium,2775,22,Female,High,Tertiary,1,14.857142857142858,1.6,5.5,0.12658227848101264
210,29,83,4,12.2,Public,Urban,No,Yes,High,Medium,2776,16,Male,Low,,1,7.241379310344827,2.8,5.15,0.07575757575757576
241,23,94,3,17.2,Public,Urban,No,Yes,High,Medium,2777,17,Male,Medium,Tertiary,2,10.478260869565217,2.1999999999999997,5.7,0.054945054945054944
112,0,89,1,10.0,Public,Urban,Yes,No,Low,High,2778,15,Female,Medium,Tertiary,1,1120.0,0.6,5.45,0.09090909090909091
173,36,88,2,7.2,Private,Urban,No,No,High,Medium,2779,19,Female,High,Tertiary,3,4.805555555555555,1.2,5.4,0.12195121951219513
172,15,76,3,9.2,Private,Rural,Yes,Yes,Medium,High,2780,22,Male,Medium,Secondary,1,11.466666666666667,2.1999999999999997,4.8,0.09803921568627452
101,27,78,1,11.3,Public,Urban,No,Yes,Low,Low,2781,21,Female,Low,,3,3.740740740740741,1.0,3.9,0.08130081300813008
159,30,92,4,11.8,Private,Urban,Yes,No,Medium,Low,2782,22,Female,High,Tertiary,3,5.3,2.4,5.6,0.078125
239,16,75,4,0.0,Private,Urban,Yes,Yes,Low,Low,2783,21,Female,Medium,Secondary,1,14.9375,2.8,4.75,1.0
184,30,65,4,15.9,Public,Urban,Yes,No,Medium,High,2784,15,Female,Medium,Secondary,3,6.133333333333334,2.4,4.25,0.0591715976331361
177,14,99,3,5.5,Public,Urban,No,No,High,Medium,2785,18,Male,Low,Tertiary,3,12.642857142857142,1.7999999999999998,5.95,0.15384615384615385
168,2,89,1,10.0,Private,Rural,No,No,Low,Low,2786,18,Female,High,Secondary,1,84.0,0.6,4.45,0.09090909090909091
188,17,91,4,14.2,Public,Urban,Yes,Yes,Low,Medium,2787,18,Male,Low,Tertiary,1,11.058823529411764,2.8,5.55,0.06578947368421052
219,27,77,2,9.7,Private,Urban,No,Yes,High,Low,2788,21,Male,High,Secondary,3,8.11111111111111,1.6,4.85,0.09345794392523366
180,16,92,2,17.0,Public,Urban,No,No,Medium,Medium,2789,15,Female,High,Primary,2,11.25,1.2,4.6,0.05555555555555555
224,21,90,3,12.5,Public,Rural,Yes,Yes,Low,Low,2790,21,Female,Low,Primary,5,10.666666666666666,2.1999999999999997,5.5,0.07407407407407407
191,31,70,4,10.0,Public,Urban,No,No,High,Low,2791,18,Female,Low,Secondary,2,6.161290322580645,2.4,4.5,0.09090909090909091
205,23,100,4,17.6,Private,Urban,Yes,No,High,Low,2792,20,Male,High,Tertiary,3,8.91304347826087,2.4,7.0,0.05376344086021505
198,14,87,3,7.1,Public,Urban,Yes,No,Low,Low,2793,20,Male,Low,Tertiary,1,14.142857142857142,1.7999999999999998,5.35,0.1234567901234568
183,27,81,2,14.8,Public,Rural,No,Yes,Low,Medium,2794,19,Female,High,Secondary,3,6.777777777777778,1.6,4.05,0.06329113924050632
182,22,81,2,17.3,Public,Urban,Yes,No,High,Medium,2795,19,Male,Low,Primary,1,8.272727272727273,1.2,6.05,0.0546448087431694
159,0,64,3,15.7,Public,Rural,Yes,Yes,Low,Low,2796,15,Male,Medium,Primary,1,1590.0,2.1999999999999997,4.2,0.059880239520958084
246,29,94,3,0.0,Public,Urban,No,No,Medium,Medium,2797,16,Female,Low,Primary,2,8.482758620689655,1.7999999999999998,4.7,1.0
187,24,88,3,20.0,Public,Rural,No,No,Low,Low,2798,16,Male,High,Tertiary,1,7.791666666666667,1.7999999999999998,4.4,0.047619047619047616
114,15,79,3,8.4,Public,Urban,No,Yes,Medium,Medium,2799,22,Male,Low,,1,7.6,2.1999999999999997,3.95,0.10638297872340426
154,26,95,3,14.0,Public,Urban,Yes,Yes,Low,Low,2800,19,Female,Medium,Primary,1,5.923076923076923,2.1999999999999997,5.75,0.06666666666666667
113,8,67,1,12.4,Public,Rural,No,No,Medium,Low,2801,21,Male,Low,,1,14.125,0.6,3.35,0.07462686567164178
237,28,83,3,6.2,Public,Rural,No,Yes,Low,Low,2802,15,Male,Medium,Tertiary,2,8.464285714285714,2.1999999999999997,4.15,0.1388888888888889
129,2,73,2,7.6,Public,Rural,No,No,Low,Medium,2803,19,Female,Medium,Tertiary,1,64.5,1.2,3.65,0.11627906976744186
188,24,83,3,13.3,Public,Urban,Yes,Yes,Low,High,2804,18,Male,Low,,2,7.833333333333333,2.1999999999999997,5.15,0.06993006993006992
150,35,83,2,17.2,Public,Urban,No,Yes,Low,Low,2805,18,Female,Medium,Secondary,3,4.285714285714286,1.6,4.15,0.054945054945054944
227,15,92,2,6.2,Public,Urban,Yes,No,High,Low,2806,19,Male,Low,,1,15.133333333333333,1.2,6.6,0.1388888888888889
182,13,82,3,7.1,Public,Urban,Yes,Yes,High,Low,2807,18,Male,Medium,Tertiary,1,14.0,2.1999999999999997,6.1,0.1234567901234568
162,12,75,2,11.6,Public,Urban,Yes,Yes,Medium,Medium,2808,17,Female,Medium,Secondary,1,13.5,1.6,4.75,0.07936507936507936
106,15,96,3,8.5,Public,Urban,No,No,Medium,Low,2809,20,Female,Low,Secondary,1,7.066666666666666,1.7999999999999998,4.8,0.10526315789473684
133,7,100,2,12.7,Public,Urban,No,No,Low,Low,2810,17,Male,Low,,1,19.0,1.2,5.0,0.07299270072992702
205,26,88,4,13.9,Public,Rural,Yes,Yes,Low,High,2811,20,Male,Low,,2,7.884615384615385,2.8,5.4,0.06711409395973154
186,28,78,4,9.8,Private,Urban,Yes,Yes,Low,Low,2812,22,Female,Medium,Tertiary,1,6.642857142857143,2.8,4.9,0.09259259259259259
124,20,95,2,7.9,Public,Rural,Yes,Yes,Medium,Medium,2813,20,Female,High,Tertiary,1,6.2,1.6,5.75,0.11235955056179775
245,9,75,3,7.6,Public,Urban,Yes,Yes,Low,Low,2814,17,Female,Medium,Primary,1,27.22222222222222,2.1999999999999997,4.75,0.11627906976744186
125,25,78,3,7.9,Public,Rural,No,Yes,High,Low,2815,16,Male,High,Tertiary,1,5.0,2.1999999999999997,4.9,0.11235955056179775
233,33,81,3,13.2,Private,Rural,Yes,Yes,High,High,2816,21,Male,Low,Secondary,3,7.0606060606060606,2.1999999999999997,6.05,0.07042253521126761
210,30,76,3,1.5,Public,Rural,Yes,No,High,Medium,2817,16,Female,Low,Primary,1,7.0,1.7999999999999998,5.8,0.4
177,23,82,3,11.7,Public,Urban,Yes,Yes,Medium,Low,2818,22,Male,Low,,1,7.695652173913044,2.1999999999999997,5.1,0.07874015748031496
147,19,74,4,10.9,Public,Rural,Yes,Yes,Medium,Low,2819,15,Male,High,Secondary,1,7.7368421052631575,2.8,4.7,0.08403361344537814
155,27,83,1,16.9,Public,Urban,Yes,Yes,Low,Low,2820,16,Female,High,Tertiary,2,5.7407407407407405,1.0,5.15,0.0558659217877095
207,40,87,2,10.6,Public,Rural,Yes,No,Medium,Low,2821,21,Female,Medium,Primary,3,5.175,1.2,5.35,0.08620689655172414
195,13,80,2,7.0,Public,Rural,Yes,No,High,High,2822,22,Male,Medium,Tertiary,2,15.0,1.2,6.0,0.125
170,29,81,1,6.1,Public,Rural,Yes,No,Low,Medium,2823,20,Male,Medium,Tertiary,2,5.862068965517241,0.6,5.05,0.14084507042253522
200,21,84,3,1.7,Private,Rural,No,Yes,Low,High,2824,22,Male,High,,5,9.523809523809524,2.1999999999999997,4.2,0.37037037037037035
171,18,92,3,7.4,Public,Rural,Yes,No,Low,Low,2825,19,Female,Low,,1,9.5,1.7999999999999998,5.6,0.11904761904761904
167,5,82,2,8.6,Public,Rural,Yes,Yes,High,Medium,2826,21,Male,Medium,Secondary,1,33.4,1.6,6.1,0.10416666666666667
102,11,88,2,13.0,Public,Rural,Yes,Yes,Low,Low,2827,15,Female,Low,Secondary,2,9.272727272727273,1.6,5.4,0.07142857142857142
239,16,94,4,12.7,Public,Rural,Yes,Yes,High,High,2828,22,Female,Low,Secondary,1,14.9375,2.8,6.7,0.07299270072992702
100,9,85,2,5.8,Public,Rural,Yes,No,Low,Low,2829,15,Female,Medium,Tertiary,1,11.11111111111111,1.2,5.25,0.14705882352941177
170,9,97,3,5.2,Public,Urban,Yes,Yes,High,Medium,2830,22,Female,Medium,Primary,1,18.88888888888889,2.1999999999999997,6.85,0.16129032258064516
140,13,72,3,15.9,Private,Rural,No,Yes,Medium,Low,2831,19,Female,Medium,Tertiary,1,10.76923076923077,2.1999999999999997,3.6,0.0591715976331361
141,13,78,2,6.6,Private,Rural,Yes,No,Low,Medium,2832,17,Female,Low,Primary,3,10.846153846153847,1.2,4.9,0.13157894736842105
149,18,99,4,6.9,Public,Rural,No,Yes,Medium,Medium,2833,16,Male,Medium,Secondary,2,8.277777777777779,2.8,4.95,0.12658227848101264
136,2,79,2,16.1,Private,Urban,Yes,No,High,Medium,2834,15,Female,Medium,Primary,1,68.0,1.2,5.95,0.05847953216374269
180,7,58,4,7.2,Public,Rural,Yes,Yes,Medium,Low,2835,17,Male,Medium,Secondary,1,25.714285714285715,2.8,3.9,0.12195121951219513
104,17,78,1,16.1,Public,Urban,No,No,Medium,Medium,2836,20,Female,Low,Secondary,1,6.117647058823529,0.6,3.9,0.05847953216374269
102,6,81,3,20.0,Public,Urban,Yes,No,Low,Low,2837,18,Male,Low,,2,17.0,1.7999999999999998,5.05,0.047619047619047616
161,28,59,2,10.9,Public,Rural,No,Yes,High,Low,2838,20,Female,High,Primary,1,5.75,1.6,3.95,0.08403361344537814
113,17,93,3,9.3,Public,Rural,Yes,No,Low,Medium,2839,22,Male,Medium,Tertiary,2,6.647058823529412,1.7999999999999998,5.65,0.0970873786407767
160,24,77,2,10.7,Public,Rural,No,Yes,Low,High,2840,17,Male,Medium,,2,6.666666666666667,1.6,3.85,0.08547008547008547
116,28,84,2,0.0,Private,Rural,No,No,Low,High,2841,17,Male,Medium,,3,4.142857142857143,1.2,4.2,1.0
122,12,79,2,8.6,Public,Rural,Yes,Yes,Low,Low,2842,20,Male,Low,Primary,2,10.166666666666666,1.6,4.95,0.10416666666666667
177,15,72,3,9.2,Public,Urban,Yes,Yes,Medium,High,2843,16,Male,High,Tertiary,1,11.8,2.1999999999999997,4.6,0.09803921568627452
178,28,74,2,7.7,Public,Urban,Yes,Yes,Medium,High,2844,18,Female,Medium,Secondary,3,6.357142857142857,1.6,4.7,0.1149425287356322
114,19,72,4,12.9,Public,Rural,No,Yes,Medium,Low,2845,15,Male,Medium,,1,6.0,2.8,3.6,0.07194244604316546
107,12,90,1,6.0,Public,Rural,No,Yes,Low,Medium,2846,20,Male,Low,Secondary,3,8.916666666666666,1.0,4.5,0.14285714285714285
161,31,82,1,8.3,Public,Urban,Yes,Yes,Low,High,2847,19,Female,High,Tertiary,2,5.193548387096774,1.0,5.1,0.1075268817204301
197,20,81,4,8.1,Public,Rural,No,Yes,High,Medium,2848,22,Male,Low,Primary,1,9.85,2.8,5.05,0.10989010989010989
195,22,77,2,13.0,Public,Rural,No,Yes,High,Medium,2849,15,Female,Low,,1,8.863636363636363,1.6,4.85,0.07142857142857142
193,21,97,3,17.8,Public,Urban,Yes,No,Low,Medium,2850,16,Female,Low,,2,9.19047619047619,1.7999999999999998,5.85,0.05319148936170213
112,6,94,2,13.2,Private,Rural,Yes,Yes,Medium,Low,2851,21,Male,Low,Primary,2,18.666666666666668,1.6,5.7,0.07042253521126761
161,19,95,1,8.7,Public,Urban,No,No,Low,Low,2852,20,Female,Medium,Secondary,1,8.473684210526315,0.6,4.75,0.10309278350515465
213,35,91,3,11.8,Private,Rural,Yes,No,High,High,2853,15,Female,Low,,2,6.085714285714285,1.7999999999999998,6.55,0.078125
197,26,88,4,8.2,Public,Urban,Yes,Yes,High,Low,2854,16,Male,Low,Primary,3,7.576923076923077,2.8,6.4,0.10869565217391305
206,23,75,4,10.8,Public,Urban,No,Yes,Low,High,2855,16,Female,Medium,Primary,2,8.956521739130435,2.8,3.75,0.0847457627118644
130,14,79,2,8.3,Public,Rural,Yes,No,Medium,Low,2856,21,Male,Medium,Secondary,1,9.285714285714286,1.2,4.95,0.1075268817204301
224,27,81,4,14.4,Public,Rural,Yes,Yes,Medium,Medium,2857,15,Male,Medium,Tertiary,2,8.296296296296296,2.8,5.05,0.06493506493506493
207,29,69,2,8.6,Public,Rural,No,Yes,Low,Medium,2858,19,Male,Low,,1,7.137931034482759,1.6,3.45,0.10416666666666667
101,19,90,2,14.1,Public,Urban,Yes,Yes,Medium,Medium,2859,19,Female,Low,Primary,1,5.315789473684211,1.6,5.5,0.06622516556291391
213,20,80,3,17.4,Public,Urban,Yes,Yes,Medium,High,2860,15,Female,High,Secondary,1,10.65,2.1999999999999997,5.0,0.05434782608695653
193,24,97,2,10.6,Public,Rural,No,No,High,High,2861,21,Male,Medium,Primary,1,8.041666666666666,1.2,5.85,0.08620689655172414
184,25,93,2,2.0,Public,Urban,Yes,Yes,Medium,Medium,2862,18,Male,High,Secondary,2,7.36,1.6,5.65,0.3333333333333333
121,6,86,1,18.0,Public,Urban,No,No,High,Low,2863,22,Female,Low,,1,20.166666666666668,0.6,5.3,0.05263157894736842
215,25,93,1,8.9,Private,Urban,No,Yes,Medium,Medium,2864,17,Male,Medium,Secondary,1,8.6,1.0,4.65,0.10101010101010101
142,0,76,3,6.3,Public,Rural,No,Yes,Medium,Low,2865,19,Male,Medium,Tertiary,1,1420.0,2.1999999999999997,3.8,0.136986301369863
157,23,100,3,0.0,Public,Urban,Yes,Yes,Medium,Low,2866,16,Female,Low,Secondary,2,6.826086956521739,2.1999999999999997,6.0,1.0
253,32,90,4,11.7,Private,Urban,No,Yes,Medium,Medium,2867,19,Female,Medium,Tertiary,3,7.90625,2.8,4.5,0.07874015748031496
197,28,89,2,13.0,Private,Urban,No,Yes,Medium,Low,2868,22,Male,Medium,Primary,1,7.035714285714286,1.6,4.45,0.07142857142857142
180,16,79,2,15.9,Public,Rural,No,Yes,High,Low,2869,20,Male,Medium,Primary,1,11.25,1.6,4.95,0.0591715976331361
168,22,75,2,4.2,Public,Rural,Yes,Yes,Low,Low,2870,18,Male,Low,,3,7.636363636363637,1.6,4.75,0.1923076923076923
215,36,91,4,14.0,Public,Urban,Yes,Yes,High,Medium,2871,15,Male,Low,Secondary,4,5.972222222222222,2.8,6.55,0.06666666666666667
136,29,84,2,12.3,Public,Urban,No,No,Medium,Low,2872,18,Male,Low,Secondary,2,4.689655172413793,1.2,4.2,0.07518796992481203
204,22,79,3,19.1,Public,Rural,Yes,Yes,High,Low,2873,17,Male,High,Secondary,1,9.272727272727273,2.1999999999999997,5.95,0.04975124378109452
165,20,70,1,5.6,Public,Urban,Yes,Yes,High,Medium,2874,21,Female,Medium,Secondary,3,8.25,1.0,5.5,0.15151515151515152
367,40,84,4,2.0,Public,Urban,Yes,Yes,Medium,Medium,2875,19,Female,Medium,Secondary,5,9.175,2.8,5.2,0.3333333333333333
233,11,99,3,5.0,Private,Rural,Yes,Yes,Low,Low,2876,20,Female,Low,Tertiary,1,21.181818181818183,2.1999999999999997,5.95,0.16666666666666666
237,22,82,4,17.5,Public,Rural,No,No,High,Medium,2877,16,Male,High,Tertiary,2,10.772727272727273,2.4,5.1,0.05405405405405406
196,34,82,3,6.6,Public,Rural,Yes,Yes,High,Medium,2878,20,Female,Medium,,2,5.764705882352941,2.1999999999999997,6.1,0.13157894736842105
164,28,97,4,18.6,Private,Urban,No,Yes,Low,High,2879,21,Female,High,Primary,2,5.857142857142857,2.8,4.85,0.0510204081632653
200,25,75,1,9.4,Public,Rural,Yes,Yes,Low,Low,2880,16,Female,Low,Tertiary,2,8.0,1.0,4.75,0.09615384615384615
203,8,79,3,8.6,Public,Rural,Yes,Yes,Low,Medium,2881,22,Male,Medium,,1,25.375,2.1999999999999997,4.95,0.10416666666666667
226,23,80,3,7.8,Public,Urban,Yes,Yes,Medium,Medium,2882,18,Male,Medium,Secondary,1,9.826086956521738,2.1999999999999997,5.0,0.11363636363636363
131,11,97,3,7.7,Private,Rural,No,Yes,High,Low,2883,20,Male,Low,,1,11.909090909090908,2.1999999999999997,5.85,0.1149425287356322
154,21,100,2,10.2,Public,Urban,Yes,Yes,Low,Medium,2884,20,Male,Low,Primary,3,7.333333333333333,1.6,6.0,0.08928571428571429
255,19,96,5,19.1,Public,Urban,Yes,Yes,High,Medium,2885,21,Male,Medium,Primary,2,13.421052631578947,3.4,6.8,0.04975124378109452
233,15,95,3,6.6,Private,Rural,No,Yes,High,Medium,2886,15,Male,Medium,,2,15.533333333333333,2.1999999999999997,5.75,0.13157894736842105
241,6,83,2,8.8,Public,Rural,No,No,High,High,2887,21,Female,Low,,1,40.166666666666664,1.2,5.15,0.1020408163265306
248,37,100,3,13.8,Private,Urban,No,Yes,Low,High,2888,17,Female,High,Tertiary,3,6.702702702702703,2.1999999999999997,5.0,0.06756756756756756
117,11,83,2,18.6,Private,Urban,No,No,Medium,Low,2889,15,Male,Low,Primary,1,10.636363636363637,1.2,4.15,0.0510204081632653
142,18,90,5,2.5,Public,Urban,No,Yes,High,Low,2890,22,Female,Low,Secondary,1,7.888888888888889,3.4,5.5,0.2857142857142857
141,17,81,3,4.0,Public,Urban,Yes,No,Low,Medium,2891,19,Male,Low,,2,8.294117647058824,1.7999999999999998,5.05,0.2
117,5,78,2,7.0,Private,Urban,Yes,Yes,Low,Low,2892,20,Male,Low,,1,23.4,1.6,4.9,0.125
129,4,97,2,13.9,Public,Rural,Yes,Yes,High,High,2893,18,Female,Low,Primary,1,32.25,1.6,6.85,0.06711409395973154
157,9,88,3,20.0,Public,Urban,No,No,Medium,High,2894,18,Female,High,Tertiary,1,17.444444444444443,1.7999999999999998,4.4,0.047619047619047616
256,20,100,4,5.2,Public,Rural,No,Yes,Medium,Low,2895,16,Male,High,Secondary,2,12.8,2.8,5.0,0.16129032258064516
106,17,82,1,8.8,Public,Rural,Yes,No,High,Medium,2896,19,Male,Low,,2,6.235294117647059,0.6,6.1,0.1020408163265306
185,13,77,3,11.8,Public,Rural,Yes,No,High,Medium,2897,16,Female,Medium,Primary,1,14.23076923076923,1.7999999999999998,5.85,0.078125
167,35,78,2,4.3,Public,Urban,Yes,Yes,Medium,Medium,2898,22,Male,Medium,Secondary,3,4.771428571428571,1.6,4.9,0.18867924528301888
151,27,84,1,5.9,Public,Urban,No,Yes,Medium,Low,2899,15,Male,Medium,Secondary,2,5.592592592592593,1.0,4.2,0.14492753623188406
128,23,75,3,9.6,Public,Rural,Yes,No,Low,Low,2900,18,Male,High,Tertiary,4,5.565217391304348,1.7999999999999998,4.75,0.09433962264150944
177,19,74,5,9.8,Public,Rural,No,Yes,Low,Medium,2901,18,Female,Medium,Tertiary,1,9.31578947368421,3.4,3.7,0.09259259259259259
146,31,94,3,10.0,Public,Rural,No,Yes,Medium,Medium,2902,20,Male,Medium,,3,4.709677419354839,2.1999999999999997,4.7,0.09090909090909091
150,16,78,3,6.8,Private,Rural,Yes,No,Low,High,2903,17,Male,Medium,Primary,1,9.375,1.7999999999999998,4.9,0.12820512820512822
205,22,88,4,14.0,Private,Urban,Yes,Yes,High,Medium,2904,20,Female,High,Secondary,2,9.318181818181818,2.8,6.4,0.06666666666666667
187,22,88,2,7.7,Public,Urban,No,Yes,Low,Medium,2905,22,Female,Medium,Tertiary,3,8.5,1.6,4.4,0.1149425287356322
207,29,81,1,14.3,Public,Urban,Yes,No,Medium,High,2906,15,Female,High,Tertiary,3,7.137931034482759,0.6,5.05,0.06535947712418301
123,21,95,3,3.7,Public,Urban,Yes,Yes,Medium,Low,2907,19,Male,Medium,Tertiary,2,5.857142857142857,2.1999999999999997,5.75,0.2127659574468085
170,15,73,2,7.3,Public,Urban,Yes,Yes,Medium,Low,2908,17,Female,Medium,Primary,1,11.333333333333334,1.6,4.65,0.12048192771084336
234,20,91,2,12.9,Public,Rural,No,Yes,Medium,Medium,2909,20,Female,Medium,Tertiary,2,11.7,1.6,4.55,0.07194244604316546
192,27,88,3,9.4,Private,Urban,No,Yes,Medium,Low,2910,18,Female,Medium,Secondary,3,7.111111111111111,2.1999999999999997,4.4,0.09615384615384615
183,27,84,3,14.3,Public,Urban,Yes,Yes,High,High,2911,19,Female,Low,Secondary,2,6.777777777777778,2.1999999999999997,6.2,0.06535947712418301
140,13,70,2,2.7,Public,Urban,Yes,No,Low,Medium,2912,16,Female,Low,Secondary,1,10.76923076923077,1.2,4.5,0.27027027027027023
164,4,92,2,1.8,Public,Urban,No,Yes,Medium,Low,2913,15,Male,High,Secondary,1,41.0,1.6,4.6,0.35714285714285715
117,13,88,2,7.0,Public,Urban,No,Yes,High,Low,2914,22,Female,Medium,Tertiary,1,9.0,1.6,5.4,0.125
116,20,74,2,2.7,Public,Rural,No,Yes,Low,Medium,2915,16,Male,High,Tertiary,1,5.8,1.6,3.7,0.27027027027027023
186,37,92,1,9.1,Public,Rural,No,Yes,High,Medium,2916,18,Male,Low,Primary,2,5.027027027027027,1.0,5.6,0.09900990099009901
245,15,92,3,5.3,Public,Urban,Yes,Yes,High,Medium,2917,17,Female,Medium,Primary,2,16.333333333333332,2.1999999999999997,6.6,0.15873015873015872
166,15,72,1,3.8,Public,Urban,No,No,Medium,Medium,2918,22,Male,Medium,Primary,3,11.066666666666666,0.6,3.6,0.20833333333333334
