JAMB_Score,Study_Hours_Per_Week,Attendance_Rate,Teacher_Quality,Distance_To_School,School_Type,School_Location,Extra_Tutorials,Access_To_Learning_Materials,Parent_Involvement,IT_Knowledge,Student_ID,Age,Gender,Socioeconomic_Status,Parent_Education_Level,Assignments_Completed,Study_Efficiency,School_Quality_Index,Engagement_Level,Distance_Barrier
126,7,81,3,4.2,Public,Urban,No,Yes,Medium,Low,2526,16,Male,Low,Primary,1,18.0,2.1999999999999997,4.05,0.1923076923076923
169,20,98,3,14.2,Private,Rural,Yes,Yes,Medium,Medium,2358,16,Female,Medium,Tertiary,2,8.45,2.1999999999999997,5.9,0.06578947368421052
236,3,100,2,12.6,Public,Urban,No,No,Low,Medium,266,15,Male,High,Tertiary,2,78.66666666666667,1.2,5.0,0.07352941176470588
133,25,69,2,5.3,Public,Rural,No,No,Low,High,1555,22,Female,Medium,Secondary,3,5.32,1.2,3.45,0.15873015873015872
201,6,87,4,7.8,Public,Rural,No,No,Medium,High,2009,15,Female,High,Secondary,1,33.5,2.4,4.35,0.11363636363636363
229,33,86,4,7.4,Private,Urban,Yes,No,High,Low,1143,18,Female,Medium,Primary,1,6.9393939393939394,2.4,6.3,0.11904761904761904
180,8,86,2,11.4,Public,Rural,No,No,Medium,Medium,4824,19,Female,High,Primary,1,22.5,1.2,4.3,0.08064516129032258
156,24,84,3,18.4,Public,Rural,No,Yes,Low,Medium,69,22,Female,Medium,Primary,1,6.5,2.1999999999999997,4.2,0.051546391752577324
195,17,80,3,0.3,Public,Rural,Yes,Yes,Low,High,4186,21,Female,Low,,2,11.470588235294118,2.1999999999999997,5.0,0.7692307692307692
252,22,85,1,12.2,Public,Urban,No,Yes,High,Low,3660,22,Male,High,Tertiary,2,11.454545454545455,1.0,5.25,0.07575757575757576
166,14,94,2,11.0,Public,Urban,No,Yes,High,Medium,197,18,Male,Low,,2,11.857142857142858,1.6,5.7,0.08333333333333333
183,3,82,4,0.0,Public,Urban,No,No,Medium,High,4018,17,Female,Medium,Tertiary,1,61.0,2.4,4.1,1.0
184,25,93,2,2.0,Public,Urban,Yes,Yes,Medium,Medium,2862,18,Male,High,Secondary,2,7.36,1.6,5.65,0.3333333333333333
156,7,73,2,13.8,Public,Urban,Yes,No,High,Medium,1632,20,Female,High,Primary,1,22.285714285714285,1.2,5.65,0.06756756756756756
134,8,76,1,17.7,Public,Rural,No,Yes,Medium,Low,861,22,Female,Medium,Primary,1,16.75,1.0,3.8,0.053475935828877004
291,29,86,2,0.0,Public,Urban,No,No,High,Medium,800,22,Female,Medium,Tertiary,2,10.03448275862069,1.2,5.3,1.0
292,30,84,3,7.9,Private,Rural,Yes,Yes,Low,High,4855,16,Female,Medium,Secondary,3,9.733333333333333,2.1999999999999997,5.2,0.11235955056179775
197,11,73,4,6.1,Public,Urban,Yes,No,Low,Low,4583,22,Male,Low,Primary,1,17.90909090909091,2.4,4.65,0.14084507042253522
150,20,72,2,15.7,Public,Rural,Yes,Yes,High,High,537,19,Female,High,Tertiary,2,7.5,1.6,5.6,0.059880239520958084
182,23,71,4,13.6,Private,Urban,Yes,Yes,Medium,Medium,898,22,Male,High,Tertiary,2,7.913043478260869,2.8,4.55,0.0684931506849315
209,30,100,3,1.3,Public,Rural,Yes,Yes,High,Medium,3750,22,Female,Medium,Primary,3,6.966666666666667,2.1999999999999997,7.0,0.4347826086956522
163,24,79,4,3.4,Public,Rural,Yes,Yes,Medium,Medium,726,17,Male,Medium,Secondary,3,6.791666666666667,2.8,4.95,0.22727272727272727
213,28,100,4,1.9,Public,Rural,No,Yes,High,Medium,4354,22,Female,Medium,Secondary,2,7.607142857142857,2.8,6.0,0.3448275862068966
210,22,89,4,19.0,Private,Urban,No,Yes,Low,High,789,21,Female,Low,Primary,2,9.545454545454545,2.8,4.45,0.05
234,20,91,2,12.9,Public,Rural,No,Yes,Medium,Medium,2909,20,Female,Medium,Tertiary,2,11.7,1.6,4.55,0.07194244604316546
243,38,87,4,5.8,Public,Rural,No,Yes,Low,Low,1232,22,Male,Low,Primary,4,6.394736842105263,2.8,4.35,0.14705882352941177
247,40,100,4,10.5,Public,Urban,Yes,Yes,High,Medium,402,16,Female,Low,Primary,4,6.175,2.8,7.0,0.08695652173913043
158,18,75,2,4.3,Public,Urban,Yes,Yes,Medium,High,2205,20,Male,Low,Tertiary,2,8.777777777777779,1.6,4.75,0.18867924528301888
223,7,88,4,2.2,Public,Urban,No,Yes,High,Low,2978,19,Male,Medium,Secondary,1,31.857142857142858,2.8,5.4,0.3125
176,31,95,1,6.4,Private,Rural,No,No,Low,Low,2723,22,Female,Low,Tertiary,4,5.67741935483871,0.6,4.75,0.13513513513513511
193,5,91,1,9.5,Private,Urban,No,Yes,High,High,848,19,Male,Low,,1,38.6,1.0,5.55,0.09523809523809523
174,18,80,1,8.0,Public,Urban,Yes,Yes,Low,Medium,1552,17,Female,Medium,Secondary,1,9.666666666666666,1.0,5.0,0.1111111111111111
234,40,80,4,12.0,Public,Rural,Yes,No,Medium,High,4208,21,Female,High,Secondary,4,5.85,2.4,5.0,0.07692307692307693
144,15,95,3,20.0,Private,Urban,Yes,Yes,High,Medium,1450,21,Male,High,Secondary,2,9.6,2.1999999999999997,6.75,0.047619047619047616
112,34,77,2,4.7,Public,Urban,Yes,Yes,High,Low,1529,16,Female,High,,4,3.2941176470588234,1.6,5.85,0.17543859649122806
185,33,84,3,9.1,Public,Urban,Yes,Yes,Low,Low,4866,15,Female,Low,,4,5.606060606060606,2.1999999999999997,5.2,0.09900990099009901
172,15,77,1,12.5,Public,Urban,Yes,Yes,Medium,Medium,1045,18,Male,High,Tertiary,1,11.466666666666667,1.0,4.85,0.07407407407407407
172,17,88,3,0.0,Public,Urban,Yes,Yes,Low,Medium,1349,16,Female,Low,Primary,1,10.117647058823529,2.1999999999999997,5.4,1.0
205,16,88,3,8.6,Private,Urban,No,Yes,Medium,High,2509,16,Female,Low,Tertiary,1,12.8125,2.1999999999999997,4.4,0.10416666666666667
247,31,86,3,8.6,Public,Urban,Yes,Yes,Medium,High,1877,17,Female,Medium,Primary,3,7.967741935483871,2.1999999999999997,5.3,0.10416666666666667
149,25,96,3,7.6,Private,Rural,No,Yes,Medium,Medium,1889,16,Male,High,Tertiary,3,5.96,2.1999999999999997,4.8,0.11627906976744186
191,21,94,3,8.8,Private,Urban,Yes,Yes,High,Low,1936,16,Male,High,Secondary,1,9.095238095238095,2.1999999999999997,6.7,0.1020408163265306
185,15,93,2,8.4,Public,Urban,No,Yes,High,High,4772,21,Male,Low,Primary,1,12.333333333333334,1.6,5.65,0.10638297872340426
168,22,92,3,10.0,Private,Urban,Yes,Yes,Low,Low,2397,16,Male,Low,Secondary,3,7.636363636363637,2.1999999999999997,5.6,0.09090909090909091
150,24,80,2,14.3,Public,Urban,No,Yes,High,High,3482,16,Female,Low,Primary,1,6.25,1.6,5.0,0.06535947712418301
243,23,85,3,6.2,Public,Urban,No,Yes,Medium,Medium,3211,22,Male,Low,Primary,3,10.565217391304348,2.1999999999999997,4.25,0.1388888888888889
144,7,69,1,3.9,Public,Rural,Yes,Yes,Low,Low,4820,15,Male,Medium,,1,20.571428571428573,1.0,4.45,0.2040816326530612
290,26,97,2,5.5,Public,Urban,No,No,Medium,Low,4794,22,Male,High,Primary,2,11.153846153846153,1.2,4.85,0.15384615384615385
165,17,85,1,8.2,Public,Rural,No,No,High,Medium,2290,15,Female,Medium,Tertiary,1,9.705882352941176,0.6,5.25,0.10869565217391305
173,12,77,3,9.3,Public,Urban,Yes,Yes,Medium,Low,780,21,Male,Low,,1,14.416666666666666,2.1999999999999997,4.85,0.0970873786407767
247,23,84,5,16.2,Public,Rural,Yes,Yes,Low,Medium,2400,22,Male,Medium,Secondary,2,10.73913043478261,3.4,5.2,0.05813953488372093
223,24,98,3,6.6,Public,Rural,Yes,No,Medium,High,534,19,Female,Low,Secondary,2,9.291666666666666,1.7999999999999998,5.9,0.13157894736842105
127,7,85,2,19.9,Private,Rural,Yes,No,High,Low,1267,16,Male,Low,Primary,1,18.142857142857142,1.2,6.25,0.04784688995215311
196,22,97,3,11.8,Public,Urban,Yes,Yes,Low,High,2954,18,Female,Low,Secondary,1,8.909090909090908,2.1999999999999997,5.85,0.078125
101,10,71,2,11.5,Public,Rural,Yes,Yes,Low,High,931,18,Female,Low,,1,10.1,1.6,4.55,0.08
196,30,100,3,15.1,Public,Rural,Yes,No,Low,High,4688,22,Male,High,Primary,2,6.533333333333333,1.7999999999999998,6.0,0.06211180124223602
192,28,84,1,8.5,Private,Urban,Yes,Yes,Low,Low,3424,22,Female,Low,Primary,3,6.857142857142857,1.0,5.2,0.10526315789473684
155,23,88,2,16.4,Private,Rural,Yes,No,High,Low,3688,17,Female,High,Tertiary,2,6.739130434782608,1.2,6.4,0.0574712643678161
242,16,93,2,10.7,Private,Urban,No,Yes,High,High,2088,17,Female,Medium,Secondary,2,15.125,1.6,5.65,0.08547008547008547
118,12,90,3,14.9,Private,Urban,Yes,No,Medium,High,2477,21,Female,Low,,1,9.833333333333334,1.7999999999999998,5.5,0.06289308176100629
153,32,84,2,4.5,Public,Rural,Yes,No,Low,Medium,4834,16,Female,Low,,1,4.78125,1.2,5.2,0.18181818181818182
150,24,90,3,6.1,Public,Rural,Yes,Yes,Medium,High,1996,17,Male,Medium,,2,6.25,2.1999999999999997,5.5,0.14084507042253522
136,7,89,4,14.2,Private,Urban,No,No,Medium,Low,1487,21,Female,High,Secondary,1,19.428571428571427,2.4,4.45,0.06578947368421052
116,6,81,2,11.0,Public,Urban,Yes,No,Medium,Low,4485,19,Male,Medium,,1,19.333333333333332,1.2,5.05,0.08333333333333333
157,18,78,3,9.7,Public,Urban,No,Yes,Low,High,2545,22,Female,High,Tertiary,1,8.722222222222221,2.1999999999999997,3.9,0.09345794392523366
165,32,86,2,10.8,Private,Urban,No,Yes,Low,High,785,19,Male,Medium,Primary,3,5.15625,1.6,4.3,0.0847457627118644
183,3,87,3,10.4,Private,Rural,Yes,No,Low,Low,1320,18,Female,Low,Primary,1,61.0,1.7999999999999998,5.35,0.08771929824561403
107,13,69,2,15.0,Public,Rural,Yes,No,Medium,Low,3890,22,Female,Low,,2,8.23076923076923,1.2,4.45,0.0625
165,12,76,2,5.4,Public,Rural,No,Yes,Low,High,593,22,Female,Low,Primary,2,13.75,1.6,3.8,0.15625
232,17,92,3,4.9,Public,Urban,Yes,Yes,High,High,3962,21,Female,Medium,,2,13.647058823529411,2.1999999999999997,6.6,0.1694915254237288
367,40,84,4,2.0,Public,Urban,Yes,Yes,Medium,Medium,2875,19,Female,Medium,Secondary,5,9.175,2.8,5.2,0.3333333333333333
178,26,73,3,0.8,Private,Urban,No,Yes,Medium,High,4832,17,Male,Low,,3,6.846153846153846,2.1999999999999997,3.65,0.5555555555555556
127,13,77,3,11.6,Public,Rural,Yes,No,Medium,Low,2587,20,Male,Medium,Secondary,1,9.76923076923077,1.7999999999999998,4.85,0.07936507936507936
152,32,74,4,12.7,Public,Urban,No,No,Medium,Medium,2700,20,Male,Low,Secondary,3,4.75,2.4,3.7,0.07299270072992702
166,17,77,4,12.5,Public,Urban,No,No,Medium,High,4817,15,Male,Low,,1,9.764705882352942,2.4,3.85,0.07407407407407407
243,25,91,2,2.9,Public,Urban,Yes,No,Low,Medium,788,22,Male,Medium,Secondary,1,9.72,1.2,5.55,0.25641025641025644
159,16,77,2,10.5,Public,Rural,No,Yes,High,Medium,4430,21,Male,Medium,,3,9.9375,1.6,4.85,0.08695652173913043
167,5,82,2,8.6,Public,Rural,Yes,Yes,High,Medium,2826,21,Male,Medium,Secondary,1,33.4,1.6,6.1,0.10416666666666667
237,28,83,3,6.2,Public,Rural,No,Yes,Low,Low,2802,15,Male,Medium,Tertiary,2,8.464285714285714,2.1999999999999997,4.15,0.1388888888888889
110,19,100,1,10.6,Private,Rural,Yes,Yes,Low,Low,2313,18,Male,Low,Primary,2,5.7894736842105265,1.0,6.0,0.08620689655172414
252,35,84,3,6.4,Public,Rural,Yes,Yes,Low,High,3411,17,Female,Medium,,5,7.2,2.1999999999999997,5.2,0.13513513513513511
150,19,65,2,12.2,Public,Rural,No,Yes,Medium,Low,3105,17,Male,Low,Primary,1,7.894736842105263,1.6,3.25,0.07575757575757576
166,28,75,2,8.6,Public,Urban,Yes,No,Low,Low,3023,20,Female,High,Primary,3,5.928571428571429,1.2,4.75,0.10416666666666667
230,14,81,2,12.9,Public,Urban,No,Yes,Low,Low,3527,19,Male,Low,,1,16.428571428571427,1.6,4.05,0.07194244604316546
175,37,91,3,15.0,Public,Urban,Yes,Yes,High,Low,793,19,Male,Low,,4,4.72972972972973,2.1999999999999997,6.55,0.0625
154,24,81,1,10.3,Public,Rural,No,No,Low,Medium,4838,20,Male,Low,Primary,3,6.416666666666667,0.6,4.05,0.08849557522123894
197,14,79,3,1.3,Public,Urban,No,Yes,Medium,Medium,4353,19,Female,Medium,Primary,1,14.071428571428571,2.1999999999999997,3.95,0.4347826086956522
151,6,83,3,20.0,Private,Urban,Yes,Yes,Medium,Low,4351,17,Female,Low,Primary,1,25.166666666666668,2.1999999999999997,5.15,0.047619047619047616
159,12,76,2,8.5,Public,Urban,No,No,Medium,Low,4112,16,Female,Medium,Secondary,1,13.25,1.2,3.8,0.10526315789473684
266,24,86,1,20.0,Public,Urban,Yes,Yes,Low,Medium,1791,20,Female,High,Tertiary,2,11.083333333333334,1.0,5.3,0.047619047619047616
114,19,72,4,12.9,Public,Rural,No,Yes,Medium,Low,2845,15,Male,Medium,,1,6.0,2.8,3.6,0.07194244604316546
150,25,88,1,10.9,Public,Urban,No,Yes,Medium,Medium,3535,18,Female,Medium,,2,6.0,1.0,4.4,0.08403361344537814
152,24,88,2,8.7,Private,Rural,Yes,Yes,Low,Low,2284,21,Male,Low,Primary,1,6.333333333333333,1.6,5.4,0.10309278350515465
176,22,87,4,7.3,Public,Urban,No,Yes,Medium,Medium,4777,15,Male,High,Tertiary,1,8.0,2.8,4.35,0.12048192771084336
172,17,88,1,12.9,Private,Rural,No,Yes,High,Medium,1435,16,Female,High,Primary,1,10.117647058823529,1.0,5.4,0.07194244604316546
176,21,69,1,4.2,Private,Rural,Yes,No,Medium,Low,3871,19,Male,Low,Secondary,1,8.380952380952381,0.6,4.45,0.1923076923076923
150,35,83,2,17.2,Public,Urban,No,Yes,Low,Low,2805,18,Female,Medium,Secondary,3,4.285714285714286,1.6,4.15,0.054945054945054944
252,24,80,3,3.8,Private,Urban,Yes,No,Medium,Low,3625,16,Female,High,Tertiary,2,10.5,1.7999999999999998,5.0,0.20833333333333334
166,25,80,1,1.6,Public,Rural,Yes,Yes,Low,Low,2050,22,Female,Medium,Secondary,2,6.64,1.0,5.0,0.3846153846153846
214,25,83,3,10.3,Private,Urban,Yes,Yes,Low,Medium,4324,22,Female,High,Secondary,2,8.56,2.1999999999999997,5.15,0.08849557522123894
133,26,81,3,12.0,Public,Urban,No,Yes,Low,Medium,3346,22,Female,Medium,Primary,4,5.115384615384615,2.1999999999999997,4.05,0.07692307692307693
132,0,74,2,5.0,Public,Rural,No,Yes,Medium,Medium,3021,18,Male,Medium,Primary,1,1320.0,1.6,3.7,0.16666666666666666
160,21,86,2,6.5,Private,Rural,No,Yes,Medium,Low,3699,17,Male,Low,,3,7.619047619047619,1.6,4.3,0.13333333333333333
182,17,64,3,11.1,Public,Urban,Yes,Yes,Low,High,2611,18,Female,High,Primary,1,10.705882352941176,2.1999999999999997,4.2,0.08264462809917356
115,9,92,1,13.2,Public,Urban,Yes,No,Medium,Low,1557,16,Male,Medium,Tertiary,1,12.777777777777779,0.6,5.6,0.07042253521126761
130,14,79,2,8.3,Public,Rural,Yes,No,Medium,Low,2856,21,Male,Medium,Secondary,1,9.285714285714286,1.2,4.95,0.1075268817204301
181,10,92,2,14.2,Public,Rural,No,Yes,Low,Low,2223,19,Female,Low,Secondary,1,18.1,1.6,4.6,0.06578947368421052
231,15,93,4,2.6,Public,Rural,No,No,High,Low,155,16,Male,Medium,Secondary,2,15.4,2.4,5.65,0.2777777777777778
143,26,89,2,11.2,Public,Urban,Yes,Yes,Low,Low,2108,19,Male,Low,Secondary,3,5.5,1.6,5.45,0.0819672131147541
103,10,87,1,16.7,Public,Urban,No,No,Low,Low,1666,17,Male,Low,,1,10.3,0.6,4.35,0.05649717514124294
132,23,81,3,12.6,Public,Urban,Yes,Yes,Low,Medium,693,15,Female,Low,Secondary,3,5.739130434782608,2.1999999999999997,5.05,0.07352941176470588
115,16,84,1,4.8,Public,Urban,Yes,Yes,High,Low,1293,16,Male,Low,,1,7.1875,1.0,6.2,0.1724137931034483
166,8,68,1,20.0,Public,Urban,No,Yes,Low,Low,2544,18,Male,Low,Primary,1,20.75,1.0,3.4,0.047619047619047616
230,19,85,4,14.0,Public,Urban,Yes,Yes,Low,Low,406,19,Male,High,Secondary,2,12.105263157894736,2.8,5.25,0.06666666666666667
214,16,90,3,10.0,Private,Rural,No,Yes,High,High,1116,18,Female,High,Tertiary,1,13.375,2.1999999999999997,5.5,0.09090909090909091
175,17,89,1,16.3,Private,Rural,Yes,Yes,Medium,Low,2175,15,Female,Low,Primary,3,10.294117647058824,1.0,5.45,0.057803468208092484
184,34,98,3,4.9,Public,Rural,Yes,No,High,Medium,1167,22,Female,Medium,Primary,2,5.411764705882353,1.7999999999999998,6.9,0.1694915254237288
141,16,84,1,14.9,Public,Rural,No,Yes,Medium,Medium,4722,22,Female,High,Primary,1,8.8125,1.0,4.2,0.06289308176100629
103,0,71,3,18.5,Public,Rural,Yes,Yes,Medium,Medium,2583,21,Female,Low,Primary,1,1030.0,2.1999999999999997,4.55,0.05128205128205128
185,40,99,2,0.6,Public,Urban,Yes,Yes,Medium,Medium,925,18,Male,High,Tertiary,4,4.625,1.6,5.95,0.625
217,20,89,2,7.9,Private,Rural,Yes,Yes,Low,Low,2441,19,Female,Low,,1,10.85,1.6,5.45,0.11235955056179775
168,24,100,1,8.2,Private,Urban,No,Yes,High,Medium,4106,19,Male,Medium,Secondary,1,7.0,1.0,6.0,0.10869565217391305
104,34,75,1,9.9,Private,Rural,No,Yes,Medium,Medium,4675,15,Male,Medium,Secondary,4,3.0588235294117645,1.0,3.75,0.09174311926605504
273,34,82,4,2.9,Public,Urban,No,Yes,Medium,Medium,2580,16,Female,Medium,Tertiary,3,8.029411764705882,2.8,4.1,0.25641025641025644
114,11,73,1,11.5,Public,Rural,Yes,Yes,Medium,High,945,18,Male,Low,,1,10.363636363636363,1.0,4.65,0.08
186,23,92,3,4.2,Private,Rural,Yes,Yes,Low,Low,2539,16,Female,Low,Primary,1,8.08695652173913,2.1999999999999997,5.6,0.1923076923076923
241,24,92,4,17.7,Private,Urban,No,Yes,High,Low,2456,17,Female,High,Tertiary,4,10.041666666666666,2.8,5.6,0.053475935828877004
247,28,72,3,8.8,Public,Urban,Yes,Yes,High,Low,2023,16,Female,High,Secondary,2,8.821428571428571,2.1999999999999997,5.6,0.1020408163265306
178,30,90,4,19.6,Private,Urban,Yes,No,High,Low,731,19,Male,Low,,1,5.933333333333334,2.4,6.5,0.04854368932038835
117,14,78,2,2.2,Public,Urban,No,No,Low,Low,392,15,Male,Medium,Secondary,1,8.357142857142858,1.2,3.9,0.3125
186,21,70,2,0.5,Private,Urban,No,Yes,Medium,Low,1741,15,Female,Low,Primary,2,8.857142857142858,1.6,3.5,0.6666666666666666
190,19,71,3,15.6,Public,Urban,No,No,Low,High,1338,20,Female,Medium,,1,10.0,1.7999999999999998,3.55,0.06024096385542168
101,5,91,2,17.7,Public,Urban,Yes,No,High,Medium,3035,21,Male,Medium,Primary,1,20.2,1.2,6.55,0.053475935828877004
184,23,77,2,11.1,Public,Urban,Yes,Yes,Low,High,2719,21,Female,Medium,Primary,2,8.0,1.6,4.85,0.08264462809917356
151,34,87,2,8.4,Private,Urban,Yes,Yes,Medium,Low,1027,16,Male,Medium,Primary,3,4.4411764705882355,1.6,5.35,0.10638297872340426
277,40,100,3,2.8,Public,Urban,Yes,No,Low,High,1993,16,Male,High,Tertiary,5,6.925,1.7999999999999998,6.0,0.2631578947368421
192,25,77,2,17.5,Public,Urban,Yes,Yes,High,Low,4891,17,Male,High,Tertiary,2,7.68,1.6,5.85,0.05405405405405406
193,24,84,2,6.6,Public,Rural,Yes,Yes,Low,Low,3302,15,Male,Low,,5,8.041666666666666,1.6,5.2,0.13157894736842105
106,13,95,3,9.3,Public,Rural,Yes,Yes,Low,Low,3953,18,Male,Low,Tertiary,2,8.153846153846153,2.1999999999999997,5.75,0.0970873786407767
213,24,96,3,5.7,Public,Rural,No,No,Low,Medium,739,21,Female,Low,Tertiary,3,8.875,1.7999999999999998,4.8,0.14925373134328357
151,13,76,2,9.1,Public,Rural,No,Yes,Medium,Low,4797,21,Male,Medium,Secondary,2,11.615384615384615,1.6,3.8,0.09900990099009901
189,5,100,2,15.3,Private,Urban,No,Yes,Medium,Medium,4573,15,Female,Medium,,1,37.8,1.6,5.0,0.06134969325153374
140,34,92,1,11.3,Public,Urban,No,Yes,Medium,Low,4967,22,Male,Medium,Secondary,4,4.117647058823529,1.0,4.6,0.08130081300813008
237,17,77,4,9.9,Public,Rural,Yes,No,High,Low,1101,17,Female,Medium,Secondary,1,13.941176470588236,2.4,5.85,0.09174311926605504
127,8,81,3,20.0,Private,Urban,No,No,High,Low,3740,20,Male,Low,Tertiary,2,15.875,1.7999999999999998,5.05,0.047619047619047616
266,31,85,2,6.3,Public,Rural,Yes,Yes,High,High,3085,16,Male,Low,Primary,3,8.580645161290322,1.6,6.25,0.136986301369863
149,0,79,2,16.6,Public,Rural,Yes,Yes,Low,Low,4937,15,Female,Medium,Secondary,1,1490.0,1.6,4.95,0.056818181818181816
243,36,95,1,8.2,Private,Urban,No,Yes,Medium,Low,3902,16,Female,High,Secondary,4,6.75,1.0,4.75,0.10869565217391305
124,14,100,2,0.0,Public,Urban,Yes,No,Medium,Low,1104,17,Female,High,Tertiary,1,8.857142857142858,1.2,6.0,1.0
158,21,71,2,18.8,Public,Urban,Yes,No,Low,High,1872,16,Female,High,Tertiary,1,7.523809523809524,1.2,4.55,0.050505050505050504
183,15,82,2,4.2,Private,Urban,Yes,Yes,Low,High,3451,15,Male,Medium,Primary,2,12.2,1.6,5.1,0.1923076923076923
268,21,81,2,9.2,Public,Rural,No,No,High,High,3563,18,Male,High,Tertiary,3,12.761904761904763,1.2,5.05,0.09803921568627452
141,27,83,3,19.5,Public,Urban,No,Yes,High,High,456,16,Female,Medium,Primary,2,5.222222222222222,2.1999999999999997,5.15,0.04878048780487805
222,27,88,4,11.8,Private,Rural,No,Yes,Low,Medium,3684,22,Male,Medium,Secondary,3,8.222222222222221,2.8,4.4,0.078125
188,13,78,4,16.1,Private,Rural,Yes,Yes,Low,High,1133,15,Female,Medium,Primary,1,14.461538461538462,2.8,4.9,0.05847953216374269
109,19,65,3,7.2,Public,Urban,No,Yes,Low,High,3109,20,Female,Low,,1,5.7368421052631575,2.1999999999999997,3.25,0.12195121951219513
127,21,90,1,9.9,Public,Urban,Yes,No,Medium,Low,1721,21,Male,Low,Secondary,2,6.0476190476190474,0.6,5.5,0.09174311926605504
172,15,79,3,12.5,Public,Rural,No,No,High,Medium,1006,21,Male,Low,,3,11.466666666666667,1.7999999999999998,4.95,0.07407407407407407
149,4,85,2,1.3,Public,Urban,Yes,Yes,Medium,Medium,949,17,Female,High,Tertiary,1,37.25,1.6,5.25,0.4347826086956522
185,23,91,2,1.5,Public,Rural,Yes,Yes,Low,High,3357,15,Male,High,Tertiary,1,8.043478260869565,1.6,5.55,0.4
170,22,71,3,3.5,Public,Urban,Yes,Yes,Medium,Medium,4242,15,Male,Medium,Secondary,1,7.7272727272727275,2.1999999999999997,4.55,0.2222222222222222
129,15,79,4,14.9,Public,Urban,No,Yes,Medium,Low,3636,17,Female,Medium,Primary,1,8.6,2.8,3.95,0.06289308176100629
104,20,69,2,9.5,Public,Rural,No,Yes,Low,High,3162,22,Female,Low,,1,5.2,1.6,3.45,0.09523809523809523
233,11,99,3,5.0,Private,Rural,Yes,Yes,Low,Low,2876,20,Female,Low,Tertiary,1,21.181818181818183,2.1999999999999997,5.95,0.16666666666666666
186,35,80,3,7.7,Public,Urban,Yes,Yes,Medium,Medium,2586,20,Female,Low,,4,5.314285714285714,2.1999999999999997,5.0,0.1149425287356322
121,16,84,1,7.9,Public,Rural,No,No,Medium,High,2323,19,Female,Low,,1,7.5625,0.6,4.2,0.11235955056179775
159,1,81,1,6.5,Private,Rural,Yes,Yes,Low,Low,4707,22,Female,Low,Primary,1,159.0,1.0,5.05,0.13333333333333333
146,30,89,3,10.3,Public,Urban,No,Yes,High,High,844,18,Female,Medium,Primary,1,4.866666666666666,2.1999999999999997,5.45,0.08849557522123894
124,33,66,2,13.6,Public,Urban,No,Yes,Low,Low,2103,22,Female,Low,Primary,3,3.757575757575758,1.6,3.3,0.0684931506849315
223,25,80,1,9.5,Public,Urban,No,Yes,Medium,Low,1517,17,Female,Medium,Secondary,2,8.92,1.0,4.0,0.09523809523809523
183,37,88,2,7.5,Public,Rural,No,Yes,Medium,Low,4050,20,Male,Medium,Secondary,2,4.945945945945946,1.6,4.4,0.11764705882352941
100,15,87,1,7.6,Public,Rural,No,Yes,Low,Medium,3013,21,Male,Low,Tertiary,1,6.666666666666667,1.0,4.35,0.11627906976744186
201,33,80,3,13.2,Public,Urban,Yes,Yes,Low,Low,3979,15,Male,Low,Secondary,2,6.090909090909091,2.1999999999999997,5.0,0.07042253521126761
282,22,86,2,1.8,Private,Urban,Yes,Yes,Low,Medium,1813,16,Male,Low,Secondary,1,12.818181818181818,1.6,5.3,0.35714285714285715
116,14,84,2,11.8,Public,Urban,Yes,Yes,Medium,Low,4982,16,Male,Medium,Tertiary,1,8.285714285714286,1.6,5.2,0.078125
108,23,79,3,11.1,Public,Urban,Yes,Yes,Medium,Medium,3708,16,Male,Medium,Secondary,3,4.695652173913044,2.1999999999999997,4.95,0.08264462809917356
199,30,83,2,10.6,Public,Urban,Yes,No,Medium,High,4656,17,Male,Medium,Primary,2,6.633333333333334,1.2,5.15,0.08620689655172414
120,22,83,3,11.0,Public,Rural,No,No,High,Medium,3088,17,Male,Low,,2,5.454545454545454,1.7999999999999998,5.15,0.08333333333333333
127,10,100,4,16.0,Public,Urban,No,No,High,Medium,139,20,Female,Low,Primary,1,12.7,2.4,6.0,0.058823529411764705
118,4,85,1,14.5,Public,Urban,No,Yes,Low,Medium,1379,21,Male,Low,Secondary,1,29.5,1.0,4.25,0.06451612903225806
